Word,Rank,Frequency
the,1,2222
and,2,2036
to,3,1515
i,4,1455
of,5,1302
you,6,1124
a,7,1019
my,8,914
that,9,904
in,10,826
it,11,778
is,12,769
not,13,722
d,14,662
his,15,588
with,16,557
this,17,546
for,18,533
me,19,529
your,20,528
but,21,510
he,22,491
be,23,476
what,24,458
haue,25,448
him,26,434
as,27,427
so,28,424
will,29,384
our,30,346
ham,31,337
all,32,321
thou,33,312
we,34,306
are,35,305
s,36,303
shall,37,300
no,38,297
lord,39,293
do,40,287
then,41,278
on,42,276
by,43,256
if,44,243
come,45,232
king,46,231
enter,47,230
they,48,225
good,49,218
let,50,217
now,51,208
thy,52,202
was,53,200
there,54,199
from,55,193
caesar,56,193
at,57,192
which,58,187
did,59,187
or,60,184
vs,61,184
know,62,176
o,63,176
them,64,175
thee,65,174
more,66,174
their,67,171
would,68,170
brutus,69,162
like,70,162
vpon,71,162
when,72,158
how,73,158
bru,74,153
well,75,152
her,76,149
t,77,148
hath,78,144
selfe,79,143
should,80,140
am,81,139
man,82,139
may,83,138
macb,84,137
yet,85,136
heere,86,135
why,87,135
say,88,130
must,89,130
tis,90,129
where,91,128
most,92,128
th,93,125
who,94,124
too,95,122
speake,96,119
make,97,119
loue,98,119
giue,99,118
see,100,116
an,101,115
time,102,115
sir,103,114
night,104,114
such,105,113
one,106,112
out,107,110
st,108,110
cassi,109,107
had,110,107
these,111,106
ile,112,106
doe,113,103
some,114,103
hamlet,115,100
go,116,100
were,117,100
men,118,96
hor,119,95
vp,120,94
mine,121,92
tell,122,91
day,123,90
oh,124,89
heare,125,87
death,126,86
cassius,127,85
much,128,85
feare,129,85
looke,130,82
done,131,81
can,132,80
nor,133,80
thinke,134,78
great,135,76
antony,136,75
exeunt,137,75
take,138,73
againe,139,73
very,140,72
heart,141,71
hand,142,71
thus,143,70
she,144,69
noble,145,68
father,146,67
downe,147,66
life,148,65
could,149,65
heauen,150,64
doth,151,63
macbeth,152,62
qu,153,62
stand,154,61
till,155,61
both,156,61
lady,157,61
art,158,61
laer,159,60
leaue,160,60
blood,161,60
made,162,59
dead,163,59
owne,164,59
1,165,59
macd,166,58
away,167,56
ophe,168,56
hee,169,55
other,170,55
cannot,171,54
friends,172,54
put,173,54
neuer,174,54
ha,175,53
shew,176,53
those,177,53
into,178,53
nothing,179,53
any,180,52
thing,181,52
euery,182,52
comes,183,51
things,184,51
about,185,51
l,186,51
might,187,51
within,188,50
call,189,50
hast,190,50
before,191,50
euen,192,50
wee,193,50
hold,194,49
world,195,49
nature,196,49
wife,197,49
rosse,198,49
pol,199,49
pray,200,48
mother,201,48
ant,202,48
still,203,48
true,204,48
beare,205,48
play,206,47
off,207,47
whose,208,46
eyes,209,45
though,210,45
poore,211,44
set,212,44
euer,213,44
once,214,44
liue,215,44
god,216,43
exit,217,43
rosin,218,43
sleepe,219,43
two,220,43
way,221,42
against,222,42
queene,223,42
sword,224,42
himselfe,225,42
words,226,41
finde,227,41
first,228,41
indeed,229,41
name,230,41
2,231,41
head,232,40
horatio,233,40
soule,234,40
keepe,235,39
rome,236,39
caes,237,39
friend,238,39
many,239,39
banquo,240,39
word,241,38
better,242,38
polon,243,38
peace,244,38
cask,245,38
part,246,38
caesars,247,38
brut,248,37
else,249,37
matter,250,37
goe,251,36
here,252,36
hands,253,36
3,254,36
re,255,36
ere,256,36
marke,257,36
thought,258,36
fire,259,35
welcome,260,35
old,261,35
stay,262,35
laertes,263,35
place,264,35
sonne,265,35
follow,266,35
gods,267,34
earth,268,34
face,269,34
seene,270,34
none,271,34
nay,272,34
cause,273,33
meanes,274,33
rest,275,33
caska,276,33
while,277,33
spirit,278,33
strange,279,33
bed,280,32
bring,281,32
without,282,32
eye,283,32
body,284,32
ayre,285,32
tongue,286,32
beene,287,31
morrow,288,31
best,289,31
mar,290,31
being,291,31
heard,292,31
deere,293,31
full,294,31
thoughts,295,31
gone,296,31
last,297,30
after,298,30
does,299,30
three,300,30
honor,301,30
bid,302,30
therefore,303,30
ghost,304,30
forth,305,30
get,306,29
clo,307,29
sweet,308,29
vse,309,29
faire,310,28
wrong,311,28
luc,312,28
ophelia,313,28
england,314,28
selues,315,28
house,316,28
end,317,28
hence,318,28
lenox,319,28
thine,320,28
fell,321,28
since,322,27
deed,323,27
farewell,324,27
borne,325,27
answer,326,27
cry,327,27
meane,328,27
bloody,329,27
long,330,27
minde,331,27
further,332,27
grace,333,27
lucius,334,26
worthy,335,26
state,336,26
beleeue,337,26
mad,338,26
each,339,26
saw,340,26
cinna,341,26
lye,342,26
onely,343,26
eare,344,26
fall,345,25
flye,346,25
speech,347,25
murther,348,25
thane,349,25
said,350,25
please,351,25
makes,352,25
mal,353,25
messala,354,25
scena,355,25
bad,356,24
little,357,24
reason,358,24
vnder,359,24
drinke,360,24
kill,361,24
fellow,362,24
fathers,363,24
banq,364,24
farre,365,24
goes,366,24
octauius,367,23
hell,368,23
new,369,23
backe,370,23
enough,371,23
worke,372,23
free,373,23
la,374,23
same,375,23
businesse,376,23
bee,377,23
titinius,378,23
home,379,23
remember,380,23
dye,381,23
woman,382,22
sight,383,22
light,384,22
houre,385,22
crowne,386,22
vnto,387,22
lesse,388,22
fit,389,22
madnesse,390,22
ouer,391,22
giuen,392,22
together,393,21
breath,394,21
fortune,395,21
power,396,21
purpose,397,21
neere,398,21
seeme,399,21
alas,400,21
cawdor,401,21
guild,402,21
honest,403,21
send,404,21
yong,405,21
watch,406,21
cas,407,21
sure,408,21
pardon,409,21
question,410,21
alone,411,20
helpe,412,20
boy,413,20
denmarke,414,20
dare,415,20
walke,416,20
winde,417,20
right,418,20
brother,419,20
players,420,20
doct,421,20
dayes,422,20
graue,423,20
generall,424,20
rather,425,20
faith,426,20
vertue,427,20
gentle,428,20
came,429,20
polonius,430,20
another,431,20
ye,432,20
heauens,433,19
knowne,434,19
hither,435,19
gentlemen,436,19
sit,437,19
command,438,19
almost,439,19
hope,440,19
yours,441,19
meet,442,19
marry,443,19
common,444,19
newes,445,19
strong,446,19
march,447,19
kings,448,19
through,449,19
seeke,450,19
late,451,19
sent,452,19
mark,453,19
messa,454,19
fight,455,19
betweene,456,19
hearts,457,18
cold,458,18
foule,459,18
octa,460,18
kinde,461,18
romans,462,18
seruant,463,18
lay,464,18
master,465,18
loues,466,18
madam,467,18
something,468,18
doubt,469,18
osr,470,18
haile,471,18
macduffe,472,18
truth,473,17
ill,474,17
shake,475,17
reuenge,476,17
dost,477,17
thunder,478,17
themselues,479,17
second,480,17
knock,481,17
spirits,482,17
false,483,17
double,484,17
capitoll,485,17
honourable,486,17
guildensterne,487,17
sey,488,17
breake,489,17
daughter,490,17
decius,491,17
voyce,492,17
times,493,17
desire,494,17
forme,495,16
run,496,16
son,497,16
giues,498,16
lost,499,16
note,500,16
round,501,16
villaine,502,16
beares,503,16
left,504,16
hang,505,16
withall,506,16
liues,507,16
whom,508,16
ho,509,16
point,510,16
4,511,16
roman,512,16
sorrow,513,16
wilt,514,16
por,515,16
sicke,516,16
sound,517,16
mee,518,16
dangerous,519,15
youth,520,15
age,521,15
sayes,522,15
kin,523,15
thrice,524,15
pale,525,15
went,526,15
lookes,527,15
eares,528,15
fashion,529,15
malc,530,15
nights,531,15
certaine,532,15
speak,533,15
ore,534,15
letters,535,15
people,536,15
shalt,537,15
high,538,15
receiue,539,15
turne,540,15
passion,541,15
armes,542,15
ser,543,15
look,544,15
report,545,15
meete,546,15
present,547,15
health,548,14
young,549,14
soules,550,14
draw,551,14
found,552,14
hard,553,14
awake,554,14
teares,555,14
royall,556,14
gracious,557,14
musicke,558,14
iudgement,559,14
ground,560,14
twere,561,14
honour,562,14
thankes,563,14
mighty,564,14
children,565,14
gaue,566,14
touch,567,14
lucillius,568,14
seemes,569,14
whole,570,14
comming,571,14
hide,572,14
shame,573,14
greefe,574,14
patience,575,14
alarum,576,14
wish,577,14
ioy,578,13
wood,579,13
gertrude,580,13
act,581,13
malcolme,582,13
fare,583,13
knowes,584,13
wisedome,585,13
ought,586,13
portia,587,13
offence,588,13
whether,589,13
reynol,590,13
country,591,13
thousand,592,13
tooke,593,13
husband,594,13
bin,595,13
action,596,13
sweare,597,13
valiant,598,13
fortinbras,599,13
oft,600,13
gent,601,13
throw,602,13
truly,603,13
thanke,604,13
hearke,605,13
charge,606,13
em,607,13
caius,608,13
course,609,13
lords,610,13
blacke,611,13
metellus,612,13
yes,613,13
flourish,614,13
sooth,615,13
anon,616,13
stirre,617,13
ambition,618,12
y,619,12
gentleman,620,12
woe,621,12
tyrant,622,12
traitors,623,12
begge,624,12
scotland,625,12
halfe,626,12
mans,627,12
least,628,12
laugh,629,12
actus,630,12
mur,631,12
begin,632,12
weepe,633,12
deare,634,12
read,635,12
slaine,636,12
cut,637,12
goodnight,638,12
pindarus,639,12
moue,640,12
prythee,641,12
toward,642,12
water,643,12
brought,644,12
takes,645,12
offer,646,12
cato,647,12
bold,648,11
spoke,649,11
strike,650,11
wherefore,651,11
change,652,11
grow,653,11
maiesty,654,11
philippi,655,11
bosome,656,11
trouble,657,11
fast,658,11
beseech,659,11
horse,660,11
mouth,661,11
safe,662,11
cast,663,11
pleasure,664,11
top,665,11
seruice,666,11
enemy,667,11
returne,668,11
passe,669,11
ambitious,670,11
daggers,671,11
along,672,11
trebonius,673,11
arme,674,11
cicero,675,11
ring,676,11
verie,677,11
blame,678,11
sea,679,11
publius,680,11
appeare,681,11
messenger,682,11
stood,683,11
directly,684,11
lou,685,11
rosincrance,686,11
custome,687,11
loose,688,11
poyson,689,11
keepes,690,11
mortall,691,11
hart,692,11
rise,693,11
worse,694,11
excellent,695,11
weare,696,11
burne,697,11
talke,698,11
thinkes,699,10
shewes,700,10
weake,701,10
worth,702,10
already,703,10
wherein,704,10
told,705,10
m,706,10
base,707,10
lyes,708,10
deepe,709,10
soldiers,710,10
deny,711,10
duncan,712,10
cass,713,10
feares,714,10
table,715,10
stands,716,10
buried,717,10
presently,718,10
vile,719,10
feast,720,10
aboue,721,10
foole,722,10
wine,723,10
lies,724,10
noise,725,10
damned,726,10
braue,727,10
bell,728,10
fine,729,10
seyward,730,10
warre,731,10
start,732,10
proofe,733,10
calphurnia,734,10
barn,735,10
trade,736,10
bound,737,10
braine,738,10
reade,739,10
sister,740,10
thence,741,10
pyrrhus,742,10
bones,743,10
brothers,744,10
highnesse,745,10
morning,746,10
mac,747,10
duty,748,10
season,749,10
guil,750,10
marcellus,751,10
enterprize,752,10
diuell,753,10
issue,754,10
fled,755,10
mothers,756,10
reasons,757,10
chamber,758,10
going,759,10
murth,760,10
soft,761,10
dagger,762,9
attendants,763,9
doore,764,9
effect,765,9
pay,766,9
dy,767,9
honors,768,9
maiestie,769,9
speakes,770,9
danger,771,9
offended,772,9
land,773,9
close,774,9
making,775,9
conscience,776,9
ranke,777,9
sodaine,778,9
tane,779,9
phrase,780,9
streets,781,9
saue,782,9
slaue,783,9
red,784,9
dreame,785,9
leade,786,9
quite,787,9
souldier,788,9
dreadfull,789,9
brow,790,9
knocking,791,9
faces,792,9
de,793,9
holds,794,9
pitty,795,9
doctor,796,9
masters,797,9
open,798,9
writ,799,9
macduff,800,9
peece,801,9
sunne,802,9
chance,803,9
happy,804,9
straight,805,9
ligarius,806,9
treason,807,9
behold,808,9
commend,809,9
gainst,810,9
natures,811,9
smile,812,9
gho,813,9
bene,814,9
knaue,815,9
cymber,816,9
funerall,817,9
cruell,818,9
turn,819,9
memory,820,9
lacke,821,9
twas,822,9
growne,823,9
respect,824,9
patient,825,9
teare,826,9
secret,827,9
hot,828,9
fleans,829,9
hora,830,9
poet,831,9
deliuer,832,9
field,833,9
strato,834,9
durst,835,8
yea,836,8
sides,837,8
thither,838,8
wonder,839,8
obey,840,8
beast,841,8
forget,842,8
witches,843,8
satisfied,844,8
former,845,8
dunsinane,846,8
consider,847,8
iust,848,8
yeeld,849,8
beard,850,8
comfort,851,8
ne,852,8
mes,853,8
harme,854,8
fran,855,8
heeles,856,8
tent,857,8
beware,858,8
worst,859,8
tragedie,860,8
towards,861,8
ban,862,8
silence,863,8
try,864,8
damn,865,8
fooles,866,8
braines,867,8
prepare,868,8
noyse,869,8
hill,870,8
bar,871,8
gate,872,8
often,873,8
countrymen,874,8
fault,875,8
fate,876,8
knew,877,8
army,878,8
tyrants,879,8
doo,880,8
dreames,881,8
buriall,882,8
hauing,883,8
seuerall,884,8
blessing,885,8
ten,886,8
needs,887,8
growes,888,8
besides,889,8
shape,890,8
horses,891,8
wise,892,8
instrument,893,8
wounds,894,8
countenance,895,8
shee,896,8
gowne,897,8
enemies,898,8
aliue,899,8
ple,900,8
order,901,8
mindes,902,8
steele,903,8
gold,904,8
glad,905,8
breed,906,8
terrible,907,8
fill,908,8
bestow,909,8
mettle,910,8
lepidus,911,8
dust,912,8
ride,913,8
ment,914,8
hoe,915,8
sisters,916,8
fetch,917,8
barnardo,918,8
volumnius,919,8
hoa,920,8
stage,921,8
neither,922,8
queen,923,8
arm,924,8
griefe,925,8
women,926,8
teach,927,8
liberty,928,8
violent,929,8
content,930,8
past,931,8
naturall,932,8
court,933,8
marriage,934,7
kingdome,935,7
angry,936,7
wayes,937,7
wit,938,7
held,939,7
consequence,940,7
english,941,7
wholsome,942,7
heauie,943,7
rage,944,7
mock,945,7
matters,946,7
wretched,947,7
foot,948,7
dull,949,7
forgot,950,7
need,951,7
speed,952,7
ready,953,7
hamlets,954,7
drum,955,7
labour,956,7
colour,957,7
behinde,958,7
childe,959,7
manet,960,7
hit,961,7
fortunes,962,7
vowes,963,7
roome,964,7
quicke,965,7
shadow,966,7
bleed,967,7
law,968,7
fellowes,969,7
flesh,970,7
wisely,971,7
drowne,972,7
countries,973,7
crown,974,7
warlike,975,7
perchance,976,7
valour,977,7
heauy,978,7
clouds,979,7
consent,980,7
sicknesse,981,7
think,982,7
endure,983,7
coward,984,7
side,985,7
darke,986,7
moone,987,7
visit,988,7
booke,989,7
deeds,990,7
buy,991,7
eate,992,7
list,993,7
mou,994,7
sirs,995,7
care,996,7
suite,997,7
fat,998,7
cries,999,7
drop,1000,7
claudio,1001,7
begun,1002,7
tempt,1003,7
liuing,1004,7
starres,1005,7
bend,1006,7
whereto,1007,7
seruants,1008,7
confesse,1009,7
person,1010,7
fauour,1011,7
colours,1012,7
fingers,1013,7
senate,1014,7
wicked,1015,7
senators,1016,7
cheere,1017,7
mens,1018,7
dumbe,1019,7
donalbaine,1020,7
secunda,1021,7
successe,1022,7
sonnes,1023,7
heads,1024,7
knocke,1025,7
cin,1026,7
according,1027,7
audience,1028,7
soone,1029,7
blow,1030,7
idle,1031,7
liu,1032,7
lordship,1033,7
others,1034,7
next,1035,7
vnderstand,1036,7
cursed,1037,7
horrible,1038,7
meeting,1039,7
met,1040,7
sing,1041,7
perhaps,1042,7
longer,1043,7
become,1044,7
meere,1045,7
either,1046,7
thicke,1047,7
alarums,1048,7
fie,1049,7
smiles,1050,7
faults,1051,7
charme,1052,7
e,1053,7
promise,1054,7
fly,1055,7
whil,1056,7
seem,1057,7
swords,1058,7
whence,1059,7
hearing,1060,7
perceiue,1061,7
stop,1062,7
prima,1063,7
tale,1064,7
promis,1065,7
redresse,1066,7
sits,1067,7
vnnaturall,1068,7
mirth,1069,6
shout,1070,6
loued,1071,6
depart,1072,6
angus,1073,6
treasure,1074,6
regard,1075,6
lend,1076,6
single,1077,6
sense,1078,6
ides,1079,6
visage,1080,6
cap,1081,6
short,1082,6
horrid,1083,6
danish,1084,6
stones,1085,6
affection,1086,6
strength,1087,6
sway,1088,6
powre,1089,6
neede,1090,6
acte,1091,6
commission,1092,6
presence,1093,6
french,1094,6
ours,1095,6
remaines,1096,6
choose,1097,6
motion,1098,6
deci,1099,6
wrought,1100,6
rites,1101,6
feele,1102,6
whereon,1103,6
sleeping,1104,6
vnfold,1105,6
twenty,1106,6
blesse,1107,6
yeare,1108,6
enemie,1109,6
sorry,1110,6
receiu,1111,6
pompeyes,1112,6
show,1113,6
seyton,1114,6
nine,1115,6
sometime,1116,6
bird,1117,6
iudge,1118,6
conceit,1119,6
innocent,1120,6
dane,1121,6
warrant,1122,6
wing,1123,6
marching,1124,6
throne,1125,6
low,1126,6
iustice,1127,6
wake,1128,6
image,1129,6
perfect,1130,6
ones,1131,6
sleep,1132,6
thanes,1133,6
golden,1134,6
greater,1135,6
followes,1136,6
monstrous,1137,6
asse,1138,6
greefes,1139,6
maine,1140,6
teeth,1141,6
shot,1142,6
bent,1143,6
wager,1144,6
turnes,1145,6
indeede,1146,6
liege,1147,6
wash,1148,6
clit,1149,6
foorth,1150,6
weigh,1151,6
throat,1152,6
taken,1153,6
discourse,1154,6
circumstance,1155,6
drown,1156,6
wel,1157,6
clocke,1158,6
dread,1159,6
seal,1160,6
supper,1161,6
quiet,1162,6
maid,1163,6
proper,1164,6
strooke,1165,6
leysure,1166,6
disposition,1167,6
canst,1168,6
obserue,1169,6
amen,1170,6
loe,1171,6
drumme,1172,6
freely,1173,6
suffer,1174,6
lucil,1175,6
tertia,1176,6
souldiers,1177,6
mercy,1178,6
bond,1179,6
norway,1180,6
market,1181,6
wits,1182,6
christian,1183,6
swift,1184,6
stuffe,1185,6
opinion,1186,6
ease,1187,6
duties,1188,6
wil,1189,6
third,1190,6
seeing,1191,6
rich,1192,6
neyther,1193,6
extasie,1194,6
remembrance,1195,6
haste,1196,6
whiles,1197,6
graces,1198,6
broke,1199,6
twelue,1200,6
haire,1201,6
powers,1202,6
oath,1203,6
lose,1204,6
thinking,1205,6
preuent,1206,6
been,1207,6
scull,1208,6
instant,1209,6
foote,1210,6
force,1211,6
guilty,1212,6
vnkle,1213,6
smiling,1214,6
subiect,1215,6
trumpet,1216,6
sold,1217,6
bow,1218,6
resolu,1219,6
giuing,1220,6
n,1221,6
particular,1222,6
sometimes,1223,6
write,1224,6
letter,1225,6
encounter,1226,5
foyles,1227,5
stole,1228,5
hundred,1229,5
greatnesse,1230,5
doing,1231,5
creatures,1232,5
houses,1233,5
titin,1234,5
bare,1235,5
triumph,1236,5
twice,1237,5
wilde,1238,5
impart,1239,5
spring,1240,5
deede,1241,5
brest,1242,5
walkes,1243,5
schoole,1244,5
owe,1245,5
leaues,1246,5
euill,1247,5
snow,1248,5
title,1249,5
safely,1250,5
outward,1251,5
cai,1252,5
sort,1253,5
birth,1254,5
flatterers,1255,5
holy,1256,5
beyond,1257,5
tyber,1258,5
vilde,1259,5
rash,1260,5
foolish,1261,5
dyed,1262,5
got,1263,5
defence,1264,5
witnesse,1265,5
legions,1266,5
quality,1267,5
sake,1268,5
secrets,1269,5
weary,1270,5
bleeding,1271,5
safety,1272,5
guilt,1273,5
angell,1274,5
rose,1275,5
fla,1276,5
traitor,1277,5
foure,1278,5
faine,1279,5
appear,1280,5
noblest,1281,5
sting,1282,5
calp,1283,5
awe,1284,5
cauldron,1285,5
post,1286,5
dying,1287,5
asleepe,1288,5
tremble,1289,5
trust,1290,5
office,1291,5
bore,1292,5
neerer,1293,5
player,1294,5
prisoner,1295,5
lyon,1296,5
moment,1297,5
carriages,1298,5
porter,1299,5
battaile,1300,5
estate,1301,5
tender,1302,5
saide,1303,5
thanks,1304,5
spend,1305,5
paines,1306,5
gall,1307,5
soueraigne,1308,5
attend,1309,5
desires,1310,5
length,1311,5
iulius,1312,5
natiue,1313,5
distemper,1314,5
finger,1315,5
hostesse,1316,5
mutiny,1317,5
blowes,1318,5
len,1319,5
chanc,1320,5
vnknowne,1321,5
broad,1322,5
lightning,1323,5
plucke,1324,5
tree,1325,5
wide,1326,5
ran,1327,5
manner,1328,5
due,1329,5
doubtfull,1330,5
sore,1331,5
apt,1332,5
flauius,1333,5
seeming,1334,5
crosse,1335,5
tend,1336,5
temper,1337,5
curse,1338,5
sights,1339,5
norwey,1340,5
osricke,1341,5
graues,1342,5
pleasures,1343,5
vantage,1344,5
toth,1345,5
faile,1346,5
sirra,1347,5
alexander,1348,5
speeches,1349,5
dispatch,1350,5
seru,1351,5
firme,1352,5
france,1353,5
therein,1354,5
pretty,1355,5
horror,1356,5
lights,1357,5
obedience,1358,5
glasse,1359,5
white,1360,5
dyes,1361,5
prison,1362,5
dismall,1363,5
adue,1364,5
cosin,1365,5
aduantage,1366,5
starre,1367,5
return,1368,5
vnlesse,1369,5
prayers,1370,5
abuse,1371,5
vouchsafe,1372,5
naked,1373,5
pricke,1374,5
betimes,1375,5
delight,1376,5
sleepes,1377,5
aske,1378,5
led,1379,5
aduice,1380,5
wait,1381,5
birds,1382,5
presse,1383,5
modestie,1384,5
whilst,1385,5
pace,1386,5
amisse,1387,5
guest,1388,5
slaughter,1389,5
carry,1390,5
spoken,1391,5
fearefull,1392,5
push,1393,5
marcus,1394,5
prou,1395,5
conference,1396,5
com,1397,5
has,1398,5
clitus,1399,5
hopes,1400,5
winne,1401,5
meant,1402,5
feed,1403,5
vanish,1404,5
answere,1405,5
eternall,1406,5
story,1407,5
greene,1408,5
dwell,1409,5
scorne,1410,5
willing,1411,5
knees,1412,5
practice,1413,5
walk,1414,5
fatall,1415,5
prince,1416,5
instruments,1417,5
pronounce,1418,5
performe,1419,5
seale,1420,5
married,1421,5
palme,1422,5
faithfull,1423,5
sickly,1424,5
cup,1425,5
desperate,1426,5
die,1427,5
pulpit,1428,5
dearest,1429,5
greeue,1430,5
humour,1431,5
purposes,1432,5
pit,1433,5
womans,1434,5
statue,1435,5
edge,1436,5
signe,1437,5
lands,1438,5
houres,1439,5
limbes,1440,5
kisse,1441,5
abroad,1442,5
dew,1443,5
deuill,1444,5
cocke,1445,5
painted,1446,5
spurre,1447,5
antonio,1448,5
frame,1449,5
remoue,1450,5
falles,1451,5
sad,1452,5
demand,1453,5
distracted,1454,5
stronger,1455,5
humbly,1456,5
findes,1457,5
don,1458,5
catch,1459,5
ene,1460,5
tit,1461,5
owle,1462,5
angels,1463,5
reueng,1464,5
flowers,1465,5
doores,1466,5
count,1467,5
dutie,1468,5
freedome,1469,4
byrnane,1470,4
render,1471,4
gallowes,1472,4
eight,1473,4
creature,1474,4
ends,1475,4
closes,1476,4
blunt,1477,4
immortall,1478,4
shine,1479,4
foe,1480,4
didst,1481,4
heereafter,1482,4
sinne,1483,4
flame,1484,4
otherwise,1485,4
pious,1486,4
prophesie,1487,4
incestuous,1488,4
opinions,1489,4
embrace,1490,4
ask,1491,4
twixt,1492,4
sensible,1493,4
argument,1494,4
cynna,1495,4
attendant,1496,4
pate,1497,4
fantasie,1498,4
treb,1499,4
lust,1500,4
direct,1501,4
few,1502,4
discomfort,1503,4
beside,1504,4
wanton,1505,4
personall,1506,4
dis,1507,4
begger,1508,4
goodly,1509,4
counsell,1510,4
deseru,1511,4
salt,1512,4
discretion,1513,4
glamys,1514,4
fleance,1515,4
proclaime,1516,4
lead,1517,4
murthers,1518,4
plac,1519,4
wound,1520,4
repose,1521,4
humble,1522,4
approach,1523,4
affaire,1524,4
heerein,1525,4
lips,1526,4
stab,1527,4
countrey,1528,4
amaz,1529,4
mountaine,1530,4
because,1531,4
mistris,1532,4
yonder,1533,4
front,1534,4
sticke,1535,4
earnest,1536,4
publike,1537,4
battlements,1538,4
yeares,1539,4
imperiall,1540,4
vice,1541,4
causes,1542,4
liued,1543,4
disease,1544,4
hate,1545,4
conquest,1546,4
ladies,1547,4
affraid,1548,4
begins,1549,4
torches,1550,4
closset,1551,4
scale,1552,4
assay,1553,4
powres,1554,4
cannon,1555,4
aye,1556,4
pure,1557,4
tydings,1558,4
grant,1559,4
song,1560,4
pittifull,1561,4
ayme,1562,4
barren,1563,4
heate,1564,4
breefe,1565,4
slow,1566,4
siluer,1567,4
fighting,1568,4
motiue,1569,4
recouer,1570,4
affear,1571,4
rat,1572,4
sate,1573,4
passage,1574,4
mend,1575,4
contend,1576,4
pluck,1577,4
bubble,1578,4
lowd,1579,4
stone,1580,4
quarta,1581,4
spade,1582,4
priam,1583,4
pluckt,1584,4
affliction,1585,4
serues,1586,4
coarse,1587,4
le,1588,4
milke,1589,4
forgiue,1590,4
ghosts,1591,4
conspirators,1592,4
drawes,1593,4
violence,1594,4
pleas,1595,4
delights,1596,4
twill,1597,4
ceremonies,1598,4
glamis,1599,4
maker,1600,4
hew,1601,4
among,1602,4
censure,1603,4
c,1604,4
praise,1605,4
taste,1606,4
generals,1607,4
seuen,1608,4
seat,1609,4
destroy,1610,4
wont,1611,4
flight,1612,4
fates,1613,4
flood,1614,4
troubles,1615,4
rugged,1616,4
peepe,1617,4
honestie,1618,4
yee,1619,4
fife,1620,4
drift,1621,4
gonzago,1622,4
appar,1623,4
euils,1624,4
cic,1625,4
forc,1626,4
humor,1627,4
var,1628,4
familiar,1629,4
sings,1630,4
locke,1631,4
alwayes,1632,4
serpent,1633,4
shadowes,1634,4
ceremony,1635,4
anger,1636,4
parts,1637,4
rebellious,1638,4
likes,1639,4
compell,1640,4
cowards,1641,4
appeares,1642,4
slaues,1643,4
numbers,1644,4
pause,1645,4
scaena,1646,4
beasts,1647,4
constant,1648,4
precious,1649,4
points,1650,4
constancie,1651,4
fear,1652,4
applaud,1653,4
answered,1654,4
abide,1655,4
walking,1656,4
number,1657,4
beautie,1658,4
coniure,1659,4
execution,1660,4
strangely,1661,4
fresh,1662,4
taper,1663,4
fiery,1664,4
breefely,1665,4
yesterday,1666,4
sixe,1667,4
began,1668,4
mess,1669,4
pompey,1670,4
cornelius,1671,4
huge,1672,4
oddes,1673,4
proue,1674,4
wants,1675,4
babe,1676,4
addition,1677,4
rule,1678,4
fed,1679,4
serue,1680,4
bloud,1681,4
browes,1682,4
rul,1683,4
imagination,1684,4
dogge,1685,4
vtterance,1686,4
lighted,1687,4
property,1688,4
thrift,1689,4
fearing,1690,4
lines,1691,4
rous,1692,4
tearmes,1693,4
station,1694,4
wormes,1695,4
hecuba,1696,4
baby,1697,4
bodies,1698,4
stra,1699,4
nunnery,1700,4
doest,1701,4
toe,1702,4
fac,1703,4
cals,1704,4
shooes,1705,4
feeble,1706,4
back,1707,4
macbeths,1708,4
host,1709,4
defend,1710,4
shortly,1711,4
castle,1712,4
effects,1713,4
shut,1714,4
slept,1715,4
keene,1716,4
taking,1717,4
want,1718,4
feede,1719,4
ope,1720,4
indifferent,1721,4
absolute,1722,4
gifts,1723,4
quickly,1724,4
beauty,1725,4
cob,1726,4
prologue,1727,4
possible,1728,4
husbands,1729,4
figure,1730,4
tyranny,1731,4
hoboyes,1732,4
murtherers,1733,4
forbid,1734,4
fixt,1735,4
summons,1736,4
tables,1737,4
puts,1738,4
sooner,1739,4
priuate,1740,4
speciall,1741,4
plebeians,1742,4
officers,1743,4
offices,1744,4
corporall,1745,4
benefit,1746,4
plague,1747,4
tongues,1748,4
repent,1749,4
black,1750,4
kept,1751,4
destruction,1752,4
cure,1753,4
driue,1754,4
farwell,1755,4
ignorant,1756,4
courage,1757,4
intreat,1758,4
falling,1759,4
necessary,1760,4
villaines,1761,4
awhile,1762,4
battell,1763,4
louing,1764,4
sawcy,1765,4
tune,1766,4
nose,1767,4
shal,1768,4
touching,1769,4
confound,1770,4
apparition,1771,4
cunning,1772,4
graunt,1773,4
images,1774,4
formes,1775,4
venom,1776,4
burst,1777,4
knowledge,1778,4
sence,1779,4
line,1780,4
forrest,1781,4
brings,1782,4
honesty,1783,4
aside,1784,4
runne,1785,4
ist,1786,4
spot,1787,4
torch,1788,4
hid,1789,4
easie,1790,4
ang,1791,4
reynoldo,1792,4
guard,1793,4
sun,1794,4
heauenly,1795,4
woo,1796,4
permission,1797,3
fee,1798,3
banish,1799,3
entrance,1800,3
omnes,1801,3
voice,1802,3
richer,1803,3
sardis,1804,3
heartily,1805,3
quarry,1806,3
ordinance,1807,3
burnes,1808,3
infants,1809,3
slight,1810,3
offences,1811,3
descend,1812,3
tempest,1813,3
